RLP,RLP_Name,EUNIS,EUNIS_angepasst,EUNIS_Name,EUNIS_Name_deutsch,LRT1,LRT2,LRT3,Qualifier_EUNIS_RLP,EAGLE_Biotic_Vegetation,EAGLE_vegetationType,EAGLE_water,EAGLE_MowingTypeValue,EAGLE_GrazingTypeValue,EAGLE_leafFormValue,EAGLE_Trees,EAGLE_wetness,NATFLO_wetness,NATFLO_species_richness,NATFLO_immature_soil,NATFLO_hydromorphic,NATFLO_acidity,NATFLO_saline,NATFLO_heavy_metal,NATFLO_depression,NATFLO_slope,EUNIS_substrate_type,NATFLO_root_penetration,NATFLO_geological_characteristics,EUNIS_geomorphology,NATFLO_slope_position,NATFLO_rows,NATFLO_bog,NATFLO_bosk,NATFLO_usage_intensity,NATFLO_usage,NATFLO_minHeight,NATFLO_maxHeight,NATFLO_geometry,EUNIS_dominant_plant_species,EAGLE_water_regime,EUNIS_water_regime,NATFLO_exposition,NATFLO_trophic_level,adjacency,NATFLO_temperature,NATFLO_minTreeCover,NATFLO_minShrubCover,NATFLO_minVegCover,NATFLO_minOpenSoilCov,EUNIS_altitude_zone,NATFLO_homogeneity,NATFLO_biomass,NATFLO_line_structures,NATFLO_cultivated
AT0,Schlagflur,G5.84,G5.84,Herbaceous clearings,krautige Lichtungen,,,,includedIn,1,,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
GE0,Hoehlen und Stollen,H1,H1,"Terrestrial underground caves, cave systems, passages and waterbodies","Hoehlen, Hoehlensysteme und Hoehlengewaesser",8310,,,includedIn,0,,,,,,0,,,,0,0,,0,0,0,,,,,"grotto, cave",,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GE1,Hoehle,H1,H1,"Terrestrial underground caves, cave systems, passages and waterbodies","Hoehlen, Hoehlensysteme und Hoehlengewaesser",8310,,,includedIn,0,,,,,,0,,,,0,0,,0,0,0,,,,,"grotto, cave",,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GE2,Stollen,H1,H1,"Terrestrial underground caves, cave systems, passages and waterbodies","Hoehlen, Hoehlensysteme und Hoehlengewaesser",,,,includedIn,0,,,,,,0,,,,0,0,,0,0,0,,,,,underground passage or tunnel,,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GB0,Block-/Feinschutthalde,H2,H2,Screes,Schutthalden,8150,8160,,includedIn,0,,,,,,0,,,,1,0,,0,0,0,steep_slope,pebbles/gravel/boulders,flat,,scree,slope,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GB2,Natuerliche Silikat-Block-/Feinschutthalde,H2.3,H2.3,Temperate-montane acid siliceous screes,Gemaessigt-montane Silikat-Geroellhalden,8150,,,includedIn,0,,,,,,0,,,,1,0,acid,0,0,0,steep_slope,pebbles/gravel/boulders,flat,siliceous,scree,slope,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GB4,Sekundaere Silikat-Block-/Feinschutthalde,H2.3,H2.3,Temperate-montane acid siliceous screes,Gemaessigt-montane Silikat-Geroellhalden,8150,,,includedIn,0,,,,,,0,,,,1,0,alkaline,0,0,0,steep_slope,pebbles/gravel/boulders,flat,calcareous,scree,slope,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GB1,Natuerliche Kalk-Block-/Feinschutthalde,H2.4,H2.4,Temperate-montane calcareous and ultra-basic screes,Gemaessigt-montane kalkhaltige und stark basenhaltige Geroellhalden,8160,,,includedIn,0,,,,,,0,,,,1,0,acid,0,0,0,steep_slope,pebbles/gravel/boulders,flat,siliceous,scree,slope,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GB3,Sekundaere Kalk-Block-/Feinschutthalde,H2.4,H2.4,Temperate-montane calcareous and ultra-basic screes,Gemaessigt-montane kalkhaltige und stark basenhaltige Geroellhalden,8160,,,includedIn,0,,,,,,0,,,,1,0,alkaline,0,0,0,steep_slope,pebbles/gravel/boulders,flat,calcareous,scree,slope,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GA0,"Fels, Felswand, -klippe",H3,H3,"Inland cliffs, rock pavements and outcrops","Binnenfelsen, Felsfluren und Felsvorspruenge",8210,8220,8230,congruent,1,lichens_mosses,,,,,0,,,,1,0,,0,0,0,,bedrock,,,rock pavement,hilltop,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GA2,natuerlicher Silikatfels,H3.1,H3.1,Acid siliceous inland cliffs,"Saure, silikatische Binnenfelsen",8220,8230,,includedIn,1,lichens_mosses,,,,,0,,,,1,0,acid,0,0,0,,bedrock/granite/gneiss/quarzite/sandstone/shale,,siliceous,rock pavement,hilltop,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GA4,sekundaerer Silikatfels,H3.1,H3.1,Acid siliceous inland cliffs,"Saure, silikatische Binnenfelsen",8220,8230,,includedIn,1,lichens_mosses,,,,,0,,,,1,0,acid,0,0,0,,bedrock/granite/gneiss/quarzite/sandstone/shale,,siliceous,rock pavement,hilltop,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GA1,natuerlicher Kalkfels,H3.2,H3.2,Basic and ultra-basic inland cliffs,Basische und ultra-basische Binnenfelsen,8210,6110,,includedIn,1,lichens_mosses,,,,,0,,,,1,0,alkaline,0,0,0,,bedrock/limestone,,calcareous,limestonde pavement,hilltop,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GA3,sekundaerer Kalkfels,H3.2,H3.2,Basic and ultra-basic inland cliffs,Basische und ultra-basische Binnenfelsen,8210,6110,,includedIn,1,lichens_mosses,,,,,0,,,,1,0,alkaline,0,0,0,,bedrock/limestone,,calcareous,limestonde pavement,hilltop,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GF0,Vegetationsarme oder -freie Bereiche,H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,congruent,0,,,,,,0,,,species_poor,1,0,,0,0,0,,immature soil,flat,,,,0,0,0,,,,0.1,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GF1,Vegetationsarme Kies- und Schotterflaechen,H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,species_poor,1,0,,0,0,0,,pebbles/gravel,flat,,,,0,0,0,,,,0.1,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GF2,Vegetationsarme Sandflaechen,H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,species_poor,1,0,acid,0,0,0,,sandy soils,flat,,,,0,0,0,,,,0.1,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GF3,Vegetationsarme Loess- und Lehmflaechen,H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,species_poor,1,0,alkaline,0,0,0,,loamy soils,flat,,,,0,0,0,,,,0.1,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GF4,Vegetationsarme Sand- und Kiesbaenke,H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,species_poor,1,0,,0,0,0,,sandy soils,flat,,,,0,0,0,,,,0.1,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GF5,Vegetationsarme Schlammflaechen,H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,species_poor,1,0,,0,0,0,,,flat,,,,0,0,0,,,,0.1,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GF6,Vegetationsarme Aufschuettungsflaeche,H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,species_poor,0,0,,0,0,0,,,flat,,,,0,0,0,,,,0.1,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GG0,"Sand-, Loesswand",H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,,0,0,,0,0,0,,sandy soils/loamy soils,,,,,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GG1,Sandwand,H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,,0,0,acid,0,0,0,,sandy soils/loamy soils,,,,,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
GG2,"Loess-, Lehmwand",H5,H5,Miscellaneous inland habitats with very sparse or  vegetation,Verschiedene Binnenlandhabitate mit geringer oder gar keiner Vegetationsbedeckung,,,,includedIn,0,,,,,,0,,,,0,0,alkaline,0,0,0,,loamy soil,,,,,0,0,0,,,,,,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
HA0,Acker,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,graminaceous,,,,,0,,mesic,species_poor,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HA2,Wildacker,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,graminaceous,,,,,0,,,species_poor,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,0,1
HA3,"Sand-, Silikatacker",I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,graminaceous,,,,,0,,,,0,0,acid,0,0,0,,sandy soils/granite/gneiss/quarzite/sandstone/shale,,siliceous,,,0,0,0,medium,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HA4,Kalkacker,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,graminaceous,,,,,0,,,,0,0,alkaline,0,0,0,,limestone,,calcareous,,,0,0,0,medium,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HA5,"Loessacker, lockerer Lehmacker",I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,graminaceous,,,,,0,,,,0,0,alkaline,0,0,0,,loamy soil,,,,,0,0,0,medium,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HA6,schwerer Lehm- und Tonacker,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,graminaceous,,,,,0,,,,0,0,alkaline,0,0,0,,loamy soils/clay,,,,,0,0,0,medium,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HA7,Acker auf Torf oder Anmoor,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,graminaceous,,,,,0,,,,0,0,acid,0,0,0,,dry peat,,peat,,,0,0,0,medium,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HA8,Feldfutterbau,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,graminaceous,,,,,0,,,species_poor,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HA9,Weidenacker,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,tree/shrub,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HC1,Ackerrain,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,herbaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,,linear,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,1
KC2,Ackerrandstreifen,I1,I1,Arable land and market gardens,Ackerland und Gaertnereien,,,,includedIn,1,herbaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,medium,,,,linear,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,1
HJ0,"Garten, Baumschule",I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,congruent,1,tree/shrub,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,1,very_high,,,5,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,1,1
HJ1,Ziergarten,I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,very_high,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HJ2,Nutzgarten,I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,species_poor,0,0,,0,0,0,,,,,,,0,0,0,very_high,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HJ3,Bauerngarten,I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HJ4,Gartenbrache,I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,medium,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HJ5,Gartenbaubetrieb,I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,0,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,very_high,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HS0,"Kleingartenanlage, Grabeland",I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HS1,"Intensiv genutzte, strukturarme Kleingartenanlage",I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,species_poor,0,0,,0,0,0,,,,,,,0,0,0,very_high,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HS2,Kleingartenanlage mit hoher struktureller Vielfalt,I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HS3,Grabeland,I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,very_high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HS9,Brachflaeche der Kleingartenanlagen,I1.2,I1.2,Mixed crops of market gardens and horticulture,"Mischkulturen, Gartenanlagen, Schrebergärten, Gärtnereien und Gartenbaubetriebe",,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,medium,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HB0,Ackerbrache,I1.5,I1.5,"Bare tilled, fallow or recently abandoned arable land",Ackerbrachen oder vor kurzem aufgegeben Ackerland,,,,congruent,1,herbaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,medium,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,1
HB1,Einsaat-Ackerbrache,I1.5,I1.5,"Bare tilled, fallow or recently abandoned arable land",Ackerbrachen oder vor kurzem aufgegeben Ackerland,,,,includedIn,1,herbaceous,,,,,0,,,species_poor,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,1,,1,1
HM0,"Park, Gruenanlage",I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,congruent,1,tree/graminaceous/herbaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM1,"Strukturreicher Stadt-, Schlosspark. m. altem Baumbest.",I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,tree/graminaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,20,,rectangular,,,,,,,,Tree canopy cover below 10%,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM2,Strukturarmer Stadtpark ohne alten Baumbestand,I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,tree/graminaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,10,,rectangular,,,,,,,,Tree canopy cover below 10%,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM3,"Strukturarme Gruenanl., Baumbest. nahezu fehlend",I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,graminaceous/herbaceous,,,,,0,,,species_poor,0,0,,0,0,0,,,,,,,0,0,0,high,,,1,rectangular,,,,,,,,Tree canopy cover below 10%,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM3a,Strukturreiche Gruenanlage,I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,graminaceous/herbaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,,rectangular,,,,,,,,Tree canopy cover exceeds 10%,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM5,Pflanzenbeet,I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,herbaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,very_high,,,0.5,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM6,hoeherwuechsige Grasflaeche,I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,graminaceous,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,1,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM8,staudenreiche Flaeche,I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,forbs,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,,1,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM9,Brachflaeche der Gruenanlagen,I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,tree/shrub/forbs,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,medium,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HR0,"Friedhof, Begraebnisstaette",I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HR1,"Alter Friedhof, Parkfriedhof, mit altem Baumbestand",I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,tree,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,20,,rectangular,,,,,,,,Tree canopy cover exceeds 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HR2,"Junger Friedhof, Heckenfriedhof, Zierfriedhof",I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,?,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,high,,5,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HR3,Waldfriedhof,I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,tree,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,medium,,20,,rectangular,,,,,,,,Tree canopy cover exceeds 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HR9,Brachflaeche der Friedhoefe,I2,I2,Cultivated areas of gardens and parks,Gaerten und Parks,,,,includedIn,1,tree/shrub/forbs,,,,,0,,,,0,0,,0,0,0,,,,,,,0,0,0,medium,,,,rectangular,,,,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HN0,"Gebaeude, Mauerwerk, Ruine",J1,J1,"Buildings of cities, towns and villages",Gebaeude in Staedten und Doerfern,,,,includedIn,0,,,,,,0,,,,0,0,,0,0,0,,artificial hard,,,,,0,0,0,very_high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,1
HN1,Gebaeude,J1,J1,"Buildings of cities, towns and villages",Gebaeude in Staedten und Doerfern,,,,includedIn,0,,,,,,0,,,,0,0,,0,0,0,,artificial hard,,,,,0,0,0,very_high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,1
HN3,Ruine,J1.5,J1.5,"Disused constructions of cities, town an villages",Nicht genutze Anlagen der Staedte und Doerfer,,,,includedIn,0,,,,,,0,,,,0,0,,0,0,0,,artificial hard,,,,,0,0,0,very_high,,,,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,1
